직업코드	직업명	등급	직업기술서	예시
89111	목재가공관련 기계조작원	E	원목 또는 일차 제재한 재목을 제재, 절삭, 파쇄하거나 단판 또는 파쇄된 목재를 접착, 압착하여 합판을 제조하는 각종 목재 가공장치를 조작한다. 이들은 주로 제재소, 목재 가공업체, 합판제조업체에 고용되어 있다.	목재제재기 조작원, 띠톱제재기 조작원, 갱립톱조작원, 띠톱절단원, 목재원료투입원, 목재제재원, 목재톱조작원, 소할제재기조작원, 원목절단원, 제재기조작원, 제재차조작원, 테이블제재원, 목재처리기 조작원, 갱목처리기조작원, 증열처리기운영원(목재가공), 통나무처리기조작원, 합판심삽입기 조작원, 합판압착기 조작원, 베니어압착기 조작원, 단판건조기 조작원, 접착기도포기, 단판건조기투입원, 미장합판전단기운전원, 미장합판프레스기운전원, 미장합판합침건조기운전원, 접착제도포원, 하드보드연마기조작원, 합판생산기조작원, 합판압체기조작원, 합판연마기조작원, 합판제조기조작원, 박피기 조작원, 목재선반 조작원, 목재보링기 조작원, 목재천공기 조작원, 목재밀링기 조작원, 목재평삭기 조작원, 목재건조기 조작원, 단판절단기 조작원, 로타리레이스 조작원, 슬라이서 조작원, 칼날연마기 조작원, 목재칩제조기 조작원, 펄프치퍼기 조작원, 목재마쇄기 조작원, 목질원료 파쇄 및 섬유화 장치 조작원
89120	가구조립원(소형)	C	엄격하게 설정된 절차에 따라 여러 가지 형태의 가구를 조립하는 자를 말한다. 가공된 가구부분품을 가구조립기에 장착하여 조립하거나 기타 수동공구를 사용하여 조립하며, 드라이버, 동력공구, 아교 등을 이용하여 손잡이, 경첩, 걸쇠 등의 부착물을 붙인다.	장롱 조립원, 책상 조립원, 탁상 조립원, 사무용가구 조립원, 주방가구 조립원, 가구부품접착원, 목재제품조립원
89131	펄프 및 종이제품 제조장치 조작원	E	각종 식물성 물질, 섬유, 넝마, 고지 등으로 각종 형태의 펄프와 기타 섬유질의 셀룰로오스물질을 제조하는 기기를 조작한다. 이들 원료로 종이, 판지 및 박엽지를 제조하는 기기를 조작하고 제품을 마무리하는 관련 기기를 조작한다. 이들은 펄프 및 종이 제조업체에 고용되어 있다.	펄프보일러 조작원, 펄프디제스터 조작원, 펄프표백기 조작원, 펄프정제기 조작원, 펄프스크린 조작원, 목재펄핑기 조작원, 닥피세척기조작원,닥피증해기조작원, 닥피표백기조작원, 목재펄핑기조작원, 펄프기 조작원, 펄프비터기 조작원, 펄프정선기 조작원, 펄프배합기 조작원, 제지기 조작원, 특수광택기 조작원, 수퍼캘린더기 조작원, 코팅기 조작원, 재권치기 조작원, 건식제지기조작원, 종이재단기조작원, 종이제조장치조작원, 코팅기조작원
89141	종이제품 생산기 조작원	C	종이 가방, 상자, 봉투, 골판지 상자 등과 같은 종이제품을 제조하기 위하여 각종 기기를 조작한다. 이들은 종이제품 제조업체에 고용되어 있다.	종이상자제조기 조작원, 봉투제조기 조작원, 종이백제조기 조작원, 박스성형기조작원, 봉투접지기조작원, 상자재단기조작원, 종이상자제조기조작원, 판지라이닝기 조작원, 골판지라이닝기 조작원, 골판지선별원, 골판지제조원, 판지압착기조작원, 판지프레스기조작원, 사진인화지생산기조작원, 인화지생산기조작원, 기저귀제조기 조작원, 크린싱 티슈 제조기 조작원, 종이컵제조기 조작원, 식품포장용 종이용기 제조기 조작원, 생리대 제조기 조작원, 화장지 제조기 조작원, 미용화장지제조원, 위생대가공설비조작원, 위생대제조원, 위생컵제조기조작원, 인쇄타발기조작원, 클렌징티슈제조기조작원, 키친타올화장지제조반장, 티슈제조기계조작원, 종이엠보싱기 조작원, 판지압착기 조작원, 종이접착기 조작원, 종이튜브제조기 조작원, 셀로판가방 제조기 조작원
89190	기타 목재 및 종이 관련 기계 조작원	E	상기 세분류 이외의 재료로 만든 구성품 또는 부분품을 조립하고 기타 부착물을 부착하는 자를 말한다.	나무장난감조립원, 당구대조립원, 마목제완구검사원, 탁구대조립원, 판지제품조립원
89211	인쇄기기관련 조작원	B	종이, 주석판 및 기타 재료 위에 인쇄하는 활판, 평판, 윤전, 오프셋 등의 인쇄기를 조작하거나 인쇄물을 모아 완성하는 단계에서 제책 관련 기기를 조작한다. 이들은 대개 인쇄업체에 고용되어 있다.	활자조판원, 전기제판원, 인쇄 소부원, 오프셋교정기조작원, 오프셋금속판인쇄기조작원, 오프셋석판인쇄기조작원, 그라비아윤전기조작원, 옵셋윤전기조작원, 옵셋윤전인쇄원, 경인쇄원, 마스터인쇄기 조작원, 비즈니스폼인쇄기 조작원, 현수막제작원, 제책기 조작원, 책엠보싱기 조작원, 종이재단기 조작원, 트위닝제본기 조작원, 스프링제본기 조작원,  무선제본기 조작원, 인쇄합지기 조작원, 인쇄접지기 조작원, 인쇄정합기 조작원, 견출기조작원, 금박인쇄기조작원, 사철기조작원, 제책용기계조작원, 제책원, 제책재봉기조작원, 책양각원, 표지발이, 표지양각원, 합지재단사, 섬유인쇄기 조작원, 벽지인쇄기 조작원, 스크린 인쇄원, 스크린 스텐실원, 실크 인쇄원, 활판 인쇄원, 콜로타이프 인쇄원, 플렉소 인쇄원, 정전기 인쇄원, 금속 인쇄원, 셀로판 인쇄원, 셀룰로이드 인쇄원, 유리 인쇄원, 나뭇결 인쇄원, 전사 인쇄원, 카본 인쇄원, 시일 인쇄원, 잉크젯트 인쇄원, 부출 인쇄원, 금박·은박 인쇄원, 식모 인쇄원, 스테레오 인쇄원, 후렉소 인쇄원
89221	사진인화관련 조작원	B	사진필름 및 인화지 제조기를 조작하며, 노출된 사진필름을 가공하고 인화하는데 사용되는 기계장비를 조작한다. 이들은 사진용 화학제품 제조업체, 인쇄업체, 신문, 잡지 관련 업체 등 사진인화 및 현상과 관련된 다양한 업체에 고용되어 있다.	QSS 기사, 사진인화기 조작원, 사진현상기 조작원, 자동인화현상기 조작원, 필름처리기 조작원, 포토샵사진 수정원, 사진확대기 조작원, 필름현상기 조작원, 사진 처리원, 사진 편집원, X선필름현상원, 네거티브현상기조작원, 사진수정원, 사진확대원, 슬라이드제작원, 프린트현상원, 영화필름현상기 조작원, 사진판제조기 조작원, 노칭기 조작원, 사진인화세척기 조작원, X선필름현상기조작원, 노칭기조작원, 사진처리기조작원
91001	건설 단순 종사원	E	건축 및 토목공사와 관련하여 육체적인 노동으로 단순하고 일상적인 업무에 종사하는 자를 말한다.	건설단순노무원, 건설단순노무자, 건물건설잡역부, 건축운반인부, 건물정비잡역부, 건설단순종사원, 건설인부, 건설잡부, 관정단순노무자, 교통정리원, 교통표지판설치원, 기중기신호원, 댐정비단순노무자, 도로포장원, 묘지작업단순노무원, 묘지작업단순노무자, 벽돌운반인부, 성토작업원, 수로정비단순노무원, 수로정비단순노무자, 아스팔트깔기원, 아스팔트포장반장, 아스팔트포장원, 인조석설치원, 자연석설치원, 잔디식재원, 잡역부, 재료운반원, 전주설치원, 절토작업원, 정지작업원, 조경시설물설치원, 조경인부, 토공작업원, 해체작업단순노무원, 해체작업단순노무자
91001a	도로 보수원	E	도로와 보도 보수, 도로 통제, 제설작업 등에 관련된 작업에 종사하는 자를 말한다.	도로정비단순노무자, 도로정비단순노무원
91002	광업 단순 종사원	E	광산 또는 채석장의 폐쇄된 작업장에서 목재 및 철재 지주를 제거, 노천광에서 백악, 점토, 자갈 또는 모래를 채굴하는 등의 단순하고 일상적인 일을 수행하는 자를 말한다.	광석운반원, 광업단순노무자, 광업단순종사원, 광차운반원, 채광단순노무자, 채석장단순노무자
92101	하역 적재 및 운반 관련 단순 종사원	D	각종 제조업체, 시장, 부두, 화물운송업체 등에서 상품을 포장, 선적, 하역 및 적재하는 업무를 수행한다.	가구하역원, 객실보급반장, 객실보급원, 광산자재창고종사원, 낙농품냉동창고작업원, 냉동창고작업원, 냉장창고작업원, 수레운전원, 악기운반원,  원목예인원, 원목인양기보조원, 원목인양반장, 원목인양원, 원목작업원, 원목적재원, 원목하역원, 육류냉동창고작업원, 자재운반원, 자재창고운반원, 적재원, 제품적제원, 제품하역원, 줄잡이원, 짐운반원, 창고운반원, 출하작업원, 하역반장, 하역원, 화물취급원, 화물탑재원, 제품운반원, 화물분류원, 택배분류원
92101a	신호수	D	수신호, 호루라기, 무전기를 사용하여 선박 컨테이너 또는 대형화물의 정확한 양하적을 돕는다.	하역신호원, 하역신호수
92102	이삿짐 운반원	D	이삿짐을 포장, 선적, 하역 및 적재하는 등 운반 업무를 수행하는 자를 말한다.	이사짐운반원, 이삿짐운반원, 이삿짐포장원
92103	이삿짐 정리원(견적원)	C	운반된 이삿짐을 단순 정리하는 업무를 수행하거나, 이사에 필요한 비용을 정확하고 합리적인 근거에따라 산출하여 견적서를 작성하며, 이사품목별 수량과 부피를 정확하게 기재 및 추가적인 작업 조건을 고려하여 계약을 체결하는 자를 말한다. 	이삿짐 정리원
92104	부두하역원	E	부두에서 상품을 포장, 선적, 하역 및 적재하는 업무를 수행하는 자를 말한다.	보트적하원, 보트하역원, 본선하역반장, 부두노무반장, 부두노무원, 부두적하원, 부두하역원
92105	육상화물하역	E	트럭, 화차 및 기타 차량에서 화물을 하역하는 자와 항공화물의 하역작업을 하는 자로서 경우에 따라서는 로프나 기타 재료로 화물을 묶어주고 파손을 막기 위해 제품 사이에 솜을 끼워주고 포장하며, 싣고 내리는 화물을 기록하며 싣기 전에 중량을 달아보기도 한다.	철도화물적하원, 철도화물하역원, 육로화물적하원, 육로화물하역원, 항공기화물적하원, 항공화물하역원,  기내식적재원, 기내식탑재원, 기내용품적재원, 기내용품탑재원
92106	선박하역원(가스)	E	해안의 주 시설물의 파이프와 나룻배, 유조선 및 기타 선박의 탱크사이에 호스를 연결하고 석유, 액화가스 및 기타 액체물질의 하역작업을 하는 자를 말한다	선박 하역원(가스), 선박 하역원(액체)
92109	그 외 하역 및 적재 단순 종사원	E	상기 세세분류 어느 항목에도 포함되지 않은 유사한 직무를 수행하는 자를 말한다. 한 장소에서 다른 장소로 운반하기 위하여 사무실 또는 가정용 가구 및 기기를 운반, 하역하는 직무가 여기에 포함된다.	가구운반원, 고기운반원, 과실운반원, 냉동물운반원, 수하물운반원, 식료품운반원, 식재료운반원, 어류운반원, 음식료품운반원, 짐운반원, 수하물운반원, 포터
92210	우편물 집배원(이․삼륜차 운전 제외)	C	우체국의 관할구역에 설치되어 있는 우체통에서 우편물을 수집하고, 관할 구역에 송달할 우편물을 표기 주소지에 이·삼륜차 이외의 수단으로 배달하는 자를 말한다.※ 이륜차 또는 삼륜차를 운전하는 경우 그 외 택배원(퀵포함, 이·삼륜차운전) 또는 그 외 택배원(퀵포함, 이·삼륜차운전)(이륜차부담보특약적용)으로 한다.	우편집배원, 소포우편물집배원, 우체부, 우편물집배원, 우편배달원, 우편송달원, 전보배달원, 집배원, 특수우편물집배원, 우편집배원
92221	택배원(차량운전)	C	차량을 이용하여 고객들이 주문·구매한 상품을 고객이 원하는 장소로 운반하는 자를 말한다.	택배배달원(차량운전), 택배기사(차량운전), 택배원(차량운전), 우체국택배원(차량운전)
